tconst,averageRating,numVotes
tt5085386,6.6,25
tt5085392,6.5,6
tt5085522,5.5,1928
tt5085588,6.7,65
tt5085872,8.0,7
tt5085924,5.5,7816
tt5086046,5.6,145
tt5086104,8.3,2107
tt5086198,5.3,184
tt5086264,7.6,8
tt5086308,3.4,65
tt5086318,8.5,6
tt5086384,5.1,57
tt5086426,8.4,20
tt5086438,6.1,150
tt5086446,7.0,38
tt5086506,7.0,8
tt5086760,7.2,21
tt5086770,8.3,16
tt5086772,6.4,117
tt5086776,6.5,129
tt5087152,2.8,17
tt5087310,7.2,15
tt5087420,3.5,24
tt5087514,7.8,6
tt5087548,4.6,472
tt5087632,7.2,11
tt5087804,7.5,8
tt5087822,6.3,6
tt5087910,7.1,16
tt5087914,2.9,112
tt5088274,7.6,8
tt5088378,6.1,132
tt5088794,7.2,2277
tt5088808,8.2,15
tt5088884,4.0,14
tt5089018,7.0,21
tt5089068,5.5,243
tt5089526,6.4,14
tt5089534,6.3,1821
tt5089740,6.6,56
tt5089754,7.8,21
tt5089786,7.5,3684
tt5089932,8.0,41
tt5090066,9.1,12
tt5090094,6.8,8
tt5090116,9.0,29
tt5090148,5.0,22
tt5090220,7.1,277
tt5090230,4.2,13
tt5090404,7.7,85
tt5090636,5.5,171
tt5090710,8.7,19
tt5090750,5.3,235
tt5090908,6.0,58
tt5091014,6.6,2406
tt5091018,6.0,7
tt5091100,5.1,71
tt5091108,5.3,167
tt5091302,6.2,8
tt5091530,5.7,2945
tt5091538,6.2,1375
tt5091562,6.6,9
tt5091600,5.4,7
tt5091610,8.4,5
tt5091612,7.3,3285
tt5091616,7.8,23
tt5091810,7.4,17
tt5091838,8.4,7
tt5091888,5.8,28
tt5092096,6.7,15
tt5092172,8.0,25
tt5092272,6.6,73
tt5092380,5.9,2997
tt5092396,7.5,6
tt5092708,7.1,48
tt5092962,7.3,6
tt5093008,6.5,11
tt5093026,7.1,28811
tt5093098,5.5,40
tt5093408,9.3,11
tt5093508,7.8,6
tt5093560,9.1,18
tt5093668,5.8,29
tt5093754,7.2,83
tt5093770,7.8,8
tt5093808,9.4,7
tt5093984,6.5,31
tt5093990,6.3,226
tt5093994,7.0,26
tt5094040,7.1,27
tt5094192,7.0,433
tt5094308,6.7,6
tt5094390,8.5,107
tt5094682,5.5,18
tt5094748,9.0,11
tt5094942,8.9,9
tt5094972,5.3,43
tt5095010,7.6,219
tt5095028,7.1,116
tt5095030,7.1,209319
tt5095180,8.8,17
tt5095194,6.4,14
tt5095208,2.5,158
tt5095464,5.6,5
tt5095472,8.0,8
tt5095506,6.0,152
tt5095552,8.7,72
tt5095770,6.8,105
tt5095798,7.7,788
tt5095830,6.3,280
tt5096382,7.0,5
tt5096400,6.5,217
tt5096414,7.9,11
tt5096424,6.5,61
tt5096456,6.3,7
tt5096486,5.9,95
tt5096524,6.1,7
tt5096536,6.9,2243
tt5096600,5.5,74
tt5096628,6.6,1920
tt5096674,9.5,33
tt5096726,4.7,351
tt5096754,6.2,5
tt5096846,5.7,993
tt5096852,5.8,5
tt5096920,4.1,114
tt5096926,5.1,20
tt5096928,7.4,5
tt5097012,7.5,22
tt5097032,7.0,33
tt5097070,7.9,2155
tt5097148,7.6,9
tt5097206,7.1,21
tt5097238,8.5,13
tt5097260,7.1,13
tt5097282,8.7,17
tt5097398,6.3,274
tt5097504,5.2,266
tt5097706,4.0,9
tt5097860,5.8,23
tt5098128,7.7,7930
tt5098712,6.7,159
tt5098836,7.8,1087
tt5099004,6.6,10
tt5099264,7.2,12
tt5099480,4.1,19
tt5099660,6.0,147
tt5100046,6.6,181
tt5100152,7.0,104
tt5100216,7.5,25
tt5100256,6.5,16
tt5100542,5.3,13
tt5100628,3.6,80
tt5100820,4.8,13
tt5101428,7.2,23
tt5101610,7.5,17
tt5101878,5.4,204
tt5101886,5.4,44
tt5101956,6.7,60
tt5101960,6.3,6
tt5101976,8.1,40
tt5102278,5.1,16
tt5102396,7.1,22
tt5103280,5.1,27
tt5103610,4.5,11
tt5103678,9.3,6
tt5103812,8.6,7
tt5103864,7.1,63
tt5103880,7.6,18
tt5103904,4.3,19
tt5103940,6.3,9
tt5103942,5.8,92
tt5103970,7.8,39
tt5103984,7.2,26
tt5103990,6.7,7
tt5104002,7.3,12
tt5104080,8.8,2016
tt5104282,7.9,13
tt5104286,7.3,67
tt5104330,5.4,184
tt5104332,6.2,89
tt5104604,7.9,101309
tt5104670,8.0,18
tt5104676,5.1,67
tt5104678,6.8,16
tt5104798,8.5,13
tt5104902,8.2,14
tt5104924,8.2,13
tt5104954,7.6,14
tt5104968,7.4,7
tt5105216,6.5,10
tt5105218,6.4,279
tt5105238,6.2,129
tt5105296,8.1,20
tt5105332,5.5,8
tt5105656,6.5,36
tt5105666,5.1,336
tt5105668,7.7,29
tt5105736,7.1,370
tt5105774,8.3,22
tt5105784,5.6,146
tt5105810,7.1,62
tt5106096,9.3,12
tt5106120,5.5,11
tt5106176,8.4,5
tt5106182,6.8,19
tt5106216,7.2,15
tt5106268,7.9,12
tt5106390,4.4,282
tt5106396,7.2,30
tt5106400,5.2,359
tt5106552,8.1,22
tt5107162,6.5,310
tt5107560,6.3,22
tt5107670,7.6,122
tt5108156,6.7,19
tt5108164,8.4,9
tt5108168,5.1,1162
tt5108192,7.4,13
tt5108234,8.4,8
tt5108366,6.3,6
tt5108444,7.3,69
tt5108476,3.9,6270
tt5108516,7.0,45
tt5108550,9.1,13
tt5108764,6.2,128
tt5108818,7.0,8
tt5108912,6.1,308
tt5108928,7.4,31
tt5108932,5.8,15
tt5109000,7.7,58
tt5109028,2.8,24
tt5109290,7.8,12
tt5109302,4.1,177
tt5109320,7.8,5
tt5109324,7.7,44
tt5109326,7.7,93
tt5109382,6.3,11
tt5109784,6.6,150969
tt5110168,8.9,8
tt5110282,3.3,266
tt5110344,8.0,11
tt5110386,3.6,470
tt5110942,6.4,178
tt5111334,3.7,6
tt5111382,7.9,145
tt5111408,7.5,21
tt5111490,6.7,22
tt5111542,7.4,32
tt5111550,4.2,167
tt5111634,8.2,29
tt5111678,6.3,11
tt5111754,5.2,359
tt5111790,4.5,92
tt5111844,5.6,29
tt5111854,6.9,8
tt5111874,6.7,10697
tt5111886,7.9,189
tt5111934,6.5,6
tt5111940,5.5,17
tt5112052,6.3,64
tt5112054,5.0,1106
tt5112278,6.7,6
tt5112314,7.1,17
tt5112348,4.4,144
tt5112400,6.2,58
tt5112438,6.5,29
tt5112578,6.6,13626
tt5112592,7.7,84
tt5112622,6.6,2179
tt5112692,6.3,33
tt5112888,7.4,8
tt5112932,6.4,5
tt5112966,6.1,461
tt5112972,5.4,226
tt5113028,6.1,434
tt5113086,3.6,1005
tt5113250,5.3,773
tt5113868,7.1,49
tt5113986,5.7,395
tt5114154,6.2,1830
tt5114176,6.4,17
tt5114340,3.3,7
tt5114512,8.1,44
tt5114564,4.8,88
tt5114588,6.5,7181
tt5114626,7.2,6
tt5114910,7.8,26
tt5114982,6.0,331
tt5114984,6.7,878
tt5114988,6.6,100
tt5115004,6.3,828
tt5115024,5.8,1611
tt5115066,7.9,12
tt5115424,3.2,5
tt5115546,4.6,1336
tt5115676,7.2,104
tt5115954,7.0,21
tt5116212,8.0,8
tt5116230,8.3,16
tt5116242,7.8,10
tt5116248,4.3,730
tt5116314,5.3,40
tt5116386,7.2,12
tt5116402,7.2,237
tt5116404,7.7,38
tt5116410,8.0,6334
tt5116432,7.6,5
tt5116504,5.1,474
tt5116644,5.8,102
tt5116818,5.2,5
tt5116896,7.9,174
tt5116940,6.1,41
tt5117030,8.7,12
tt5117106,4.7,38
tt5117122,6.8,17
tt5117152,3.2,6
tt5117204,8.2,6
tt5117222,7.1,1625
tt5117276,6.5,8
tt5117308,8.1,7
tt5117428,7.5,247
tt5117484,3.6,403
tt5117670,6.6,26435
tt5118014,7.9,71
tt5118024,7.8,66
tt5118362,5.9,8
tt5118372,7.4,12
tt5118514,7.5,35
tt5118964,8.2,12
tt5119048,7.2,181
tt5119108,8.2,143
tt5119116,5.8,4971
tt5119160,4.7,6
tt5119202,9.4,90
tt5119260,7.2,386
tt5119264,7.1,224
tt5119268,7.5,90
tt5119310,7.3,75
tt5119342,7.4,50
tt5119392,7.3,13
tt5119546,4.6,78
tt5119598,5.4,26
tt5119626,5.5,6
tt5119678,6.2,51
tt5119818,6.9,7
tt5119914,9.4,80
tt5120010,5.1,92
tt5120042,7.8,78
tt5120072,8.8,13
tt5120120,6.4,22
tt5120292,3.3,17
tt5120376,6.5,18
tt5120400,4.4,1494
tt5120640,7.3,3628
tt5120656,7.3,60
tt5120966,6.6,10
tt5121000,7.8,4618
tt5121200,7.8,6
tt5121424,6.1,12
tt5121548,7.0,46
tt5121612,8.5,6
tt5121622,5.0,43
tt5121762,5.5,13
tt5121816,6.3,16269
tt5122092,4.3,123
tt5122222,9.5,14
tt5122240,2.0,11
tt5122258,3.8,125
tt5122292,2.8,37
tt5122312,8.9,39
tt5122374,5.6,785
tt5122434,8.4,28
tt5122636,6.2,11
tt5123264,7.6,7
tt5123332,5.3,10
tt5123344,6.0,36
tt5123386,7.5,30
tt5123412,6.9,23
tt5123416,8.5,256
tt5123454,8.5,14
tt5123866,4.5,127
tt5123908,6.8,16
tt5123944,5.3,66
tt5123970,6.7,6
tt5123978,7.1,17
tt5123984,6.6,66
tt5124074,8.2,8
tt5124082,6.5,257
tt5124096,6.0,1441
tt5124104,6.6,110
tt5124206,8.5,46
tt5124208,7.8,8
tt5124294,4.1,11
tt5124556,6.3,14
tt5124774,6.7,51
tt5125092,7.0,33
tt5125172,7.9,25
tt5125310,6.2,6
tt5125394,6.4,9
tt5125414,4.9,913
tt5125562,6.3,30
tt5125576,6.9,125
tt5125616,7.0,145
tt5125620,5.5,593
tt5125628,8.0,21
tt5125718,7.7,12
tt5125930,6.6,1277
tt5126042,6.1,35
tt5126082,6.3,49
tt5126114,8.7,9
tt5126178,4.8,99
tt5126274,6.5,310
tt5126522,6.9,28
tt5126654,5.0,278
tt5126730,6.4,9
tt5126792,4.3,125
tt5126918,6.6,46
tt5126922,6.8,6665
tt5126986,5.6,5
tt5127000,7.2,10
tt5127076,9.2,5
tt5127192,5.0,199
tt5127200,7.2,13
tt5127300,2.1,493
tt5127360,8.6,17
tt5127398,6.9,2001
tt5127406,7.9,17
tt5127646,4.1,10
tt5127756,6.0,13
tt5127758,5.8,42
tt5127772,5.5,43
tt5127824,7.3,6
tt5127878,7.1,33
tt5127912,8.0,8
tt5128000,6.3,9
tt5128054,6.1,7
tt5128140,7.6,11
tt5128218,7.2,6
tt5128266,5.2,924
tt5128268,6.2,5
tt5128282,7.8,8
tt5128292,9.4,7
tt5128328,7.3,2899
tt5128388,7.1,21
tt5128518,9.2,6
tt5128532,8.0,9
tt5128712,6.9,214
tt5128790,6.9,104
tt5128826,5.0,849
tt5128858,5.6,25
tt5129042,7.7,14
tt5129070,7.4,5
tt5129156,4.3,472
tt5129250,6.2,16
tt5129304,6.9,9
tt5129312,5.2,20
tt5129332,7.0,8
tt5129354,5.6,12
tt5129510,6.8,1503
tt5129604,6.0,73
tt5129674,6.6,383
tt5129682,5.6,6794
tt5129754,4.4,5
tt5129768,7.0,25
tt5129794,7.1,14
tt5129806,8.1,13
tt5129818,7.4,3846
tt5129848,6.0,8
tt5130112,6.2,27
tt5130170,7.2,8
tt5130230,6.3,7
tt5130274,7.1,16
tt5130348,5.8,88
tt5130424,6.3,90
tt5130442,5.2,222
tt5130446,6.6,9
tt5130504,6.3,30
tt5130530,7.5,118
tt5130574,7.0,7
tt5130746,8.4,43
tt5130762,4.4,9
tt5130764,8.2,12
tt5130790,8.1,8
tt5130956,6.1,8
tt5131124,6.3,229
tt5131472,6.4,72
tt5131742,9.0,25
tt5131768,5.9,8
tt5131842,6.3,122
tt5131850,6.9,22
tt5131906,4.9,1945
tt5131914,4.0,438
tt5131924,8.6,24
tt5131960,7.2,220
tt5132056,7.3,15
tt5132086,6.6,29
tt5132170,7.6,14
tt5132230,8.8,15
tt5132392,4.3,75
tt5132414,7.4,7
tt5132448,6.4,189
tt5132504,4.8,6
tt5132586,7.8,6
tt5132598,7.1,7
tt5132610,8.2,6
tt5132628,5.2,8
tt5132734,8.5,21
tt5132746,8.3,15
tt5132854,7.2,466
tt5133038,8.6,81
tt5133128,6.3,221
tt5133288,4.6,46
tt5133300,8.0,54
tt5133308,7.1,8411
tt5133392,6.4,936
tt5133796,8.0,173
tt5133808,7.7,6
tt5133900,7.5,13
tt5133950,7.1,15
tt5133968,4.4,7
tt5134158,8.4,5
tt5134252,7.8,29
tt5134362,7.9,194
tt5134478,7.7,32
tt5134588,7.6,205
tt5134750,7.1,56
tt5134806,5.4,25
tt5134866,5.6,12
tt5134870,7.5,583
tt5134968,6.8,21
tt5134976,6.3,136
tt5135078,5.6,14
tt5135100,7.5,13
tt5135118,7.0,5
tt5135130,8.2,12
tt5135160,7.2,22
tt5135168,7.6,9
tt5135206,7.9,28
tt5135256,8.2,67
tt5135424,5.6,14
tt5135430,5.1,8
tt5135434,7.3,191
tt5135436,6.9,34
tt5135460,8.1,9
tt5135554,6.0,6
tt5135640,6.6,62
tt5135650,8.4,7
tt5135736,6.4,46
tt5135788,6.6,18
tt5135810,5.6,53
tt5135854,3.6,15
tt5135894,5.8,38
tt5136034,6.2,38
tt5136060,5.6,109
tt5136090,6.2,15
tt5136128,6.7,197
tt5136148,7.2,25
tt5136154,8.0,19
tt5136156,9.4,7
tt5136164,6.3,52
tt5136180,6.3,7
tt5136186,5.6,25
tt5136570,9.3,40
tt5136576,4.6,9
tt5136666,8.7,10
tt5136682,6.4,16
tt5136686,4.0,143
tt5136698,9.0,5
tt5136700,7.5,291
tt5136864,1.6,7
tt5136868,6.9,15
tt5136898,6.2,10
tt5137118,6.9,36
tt5137124,7.1,23
tt5137186,7.4,17
tt5137222,6.4,379
tt5137242,6.3,293
tt5137252,7.4,17
tt5137294,5.7,10
tt5137380,8.1,2352
tt5137440,7.8,36
tt5137460,8.8,14
tt5137502,9.1,10
tt5137556,5.2,44
tt5137684,5.3,23
tt5137806,5.4,21
tt5137944,7.1,32
tt5137986,7.4,66
tt5138018,3.4,201
tt5138124,5.0,364
tt5138210,7.4,8
tt5138244,4.2,148
tt5138280,7.5,32
tt5138338,8.3,6
tt5138376,8.7,43
tt5138572,7.1,13
tt5138684,7.1,7
tt5138728,7.8,9
tt5138748,8.8,37
tt5138752,8.3,7
tt5138766,8.8,16
tt5138834,9.0,9
tt5138866,5.0,26
tt5138974,7.8,104
tt5139182,7.2,51
tt5139252,9.0,5
tt5139892,7.1,8
tt5139926,6.0,321
tt5139936,7.5,69
tt5139992,6.1,15
tt5139996,8.4,12
tt5140164,8.2,5
tt5140178,8.7,29
tt5140182,6.7,578
tt5140224,7.1,12
tt5140248,7.6,705
tt5140252,7.7,26
tt5140556,7.3,15
tt5140574,8.7,13
tt5140650,3.9,70
tt5140848,6.6,22
tt5140878,6.5,86644
tt5140952,5.6,23
tt5140998,9.4,74
tt5141042,6.7,491
tt5141150,8.5,22
tt5141260,7.2,29
tt5141494,6.6,168
tt5141686,7.5,809
tt5141848,5.3,54
tt5141862,6.0,48
tt5142216,4.8,20
tt5142400,5.9,47
tt5142434,5.8,50
tt5142532,7.0,33
tt5142610,7.7,68
tt5142746,6.7,9
tt5142750,7.8,368
tt5142784,7.0,125
tt5142898,5.0,48
tt5143016,6.7,22
tt5143018,8.3,19
tt5143226,5.6,10469
tt5143270,2.8,43
tt5143368,8.0,25
tt5143402,6.4,59
tt5143450,7.7,80
tt5143586,6.3,462
tt5143694,5.8,5
tt5143700,6.1,1074
tt5143704,6.0,822
tt5143716,7.2,50
tt5143736,3.9,10
tt5143744,7.3,60
tt5143770,6.1,125
tt5143826,5.7,27
tt5143858,7.0,6
tt5143890,4.1,689
tt5143968,7.0,21
tt5143970,7.4,10
tt5144202,8.0,5
tt5144236,3.3,25
tt5144320,7.2,12
tt5144348,6.9,192
tt5144374,5.4,140
tt5144770,8.4,22
tt5144786,7.0,73
tt5145334,5.0,10
tt5145366,7.0,23
tt5145414,6.8,218
tt5145444,4.5,64
tt5145662,5.9,189
tt5145840,4.3,143
tt5146016,6.4,5
tt5146068,6.7,1133
tt5146548,6.2,6
tt5146612,5.9,56
tt5146662,6.7,15
tt5146750,4.5,14
tt5147042,7.0,300
tt5147202,8.1,7
tt5147214,6.4,10005
tt5147518,8.2,11
tt5147626,5.1,56
tt5147818,6.3,12
tt5147828,7.2,10
tt5147992,7.6,8
tt5148210,5.7,23
tt5148460,6.4,31
tt5148580,5.3,183
tt5148778,8.1,28
tt5148864,7.0,489
tt5149030,5.5,128
tt5149490,6.7,48
tt5149530,7.4,100
tt5149846,7.1,18
tt5150210,8.0,95
tt5150228,3.3,21
tt5150270,7.9,14
tt5150716,6.1,9
tt5150824,1.5,18
tt5151144,6.2,123
tt5151378,8.8,6
tt5151558,6.9,142
tt5151568,7.0,65
tt5151594,4.0,98
tt5151622,4.5,115
tt5151662,7.9,81
tt5151716,6.7,2915
tt5151722,8.3,7
tt5152100,7.8,46
tt5152170,5.7,13
tt5152460,7.4,13
tt5152484,2.9,61
tt5152606,4.8,107
tt5152640,4.6,1481
tt5152652,7.3,26
tt5152882,7.0,7
tt5152908,7.6,5
tt5152982,6.9,28
tt5153158,5.5,102
tt5153236,5.9,2938
tt5153260,5.5,581
tt5153276,8.4,9
tt5153288,6.2,2966
tt5153408,6.0,6
tt5153860,4.3,882
tt5153918,6.3,6
tt5153952,5.8,174
tt5154052,8.8,5
tt5154076,5.9,61
tt5154092,6.2,43
tt5154096,5.3,32
tt5154162,6.7,175
tt5154194,8.0,6
tt5154280,7.7,21
tt5154288,5.9,5417
tt5154310,8.1,141
tt5154466,3.7,2167
tt5154468,7.5,34
tt5154528,5.1,401
tt5154530,6.6,18
tt5154846,5.0,22
tt5154896,6.5,3012
tt5154954,9.0,7
tt5154984,6.3,11
tt5155004,7.8,29
tt5155046,8.4,10
tt5155114,6.8,6
tt5155176,7.0,27
tt5155340,6.7,41
tt5155486,4.5,598
tt5155780,6.3,24043
tt5156274,6.4,1721
tt5156280,4.6,9
tt5156530,6.8,59
tt5156532,5.6,157
tt5156538,6.5,70
tt5156628,7.0,10
tt5156638,8.6,7
tt5156640,5.1,8
tt5156644,3.7,44
tt5156652,7.3,63
tt5156688,7.6,5
tt5156720,2.8,25
tt5156746,6.3,4119
tt5156754,3.2,27
tt5156864,4.3,11
tt5156910,2.5,596
tt5156940,7.5,31
tt5157018,5.7,195
tt5157030,5.9,930
tt5157036,6.3,6
tt5157052,4.4,1784
tt5157326,7.0,2443
tt5157420,5.3,21
tt5157456,4.6,3526
tt5157616,7.0,46
tt5157682,6.9,3151
tt5157836,8.0,45
tt5157886,7.5,82
tt5158168,5.0,425
tt5158306,7.0,24
tt5158522,6.4,2015
tt5158660,4.9,115
tt5158844,7.9,22
tt5159122,8.4,8
tt5159322,5.5,11
tt5159352,6.5,10
tt5159376,6.6,5
tt5159384,6.5,287
tt5159408,6.7,630
tt5159412,2.9,102
tt5159414,4.2,5264
tt5159422,4.7,108
tt5159580,3.2,30
tt5159734,7.4,1385
tt5159826,6.3,10
tt5160154,6.5,2644
tt5160202,6.8,8
tt5160520,9.6,5
tt5160614,6.7,7
tt5160740,5.7,9
tt5160748,8.6,7
tt5160928,6.3,3171
tt5160938,5.8,3489
tt5160954,6.8,542
tt5160962,6.1,19
tt5161018,6.2,971
tt5161028,7.7,93
tt5161058,6.5,944
tt5161080,7.2,54
tt5161088,7.5,6
tt5161110,5.4,7
tt5161204,8.6,1184
tt5161280,6.2,40
tt5161302,1.4,28
tt5161370,6.3,6
tt5161376,3.9,1586
tt5161392,7.2,255
tt5161502,7.3,1317
tt5161658,4.5,571
tt5161722,8.8,15
tt5161762,6.3,77
tt5161784,6.8,366
tt5162150,8.5,12
tt5162458,6.0,6
tt5162476,4.9,94
tt5162658,5.6,1032
tt5162716,6.3,23
tt5163040,6.8,13
tt5163074,8.5,22
tt5163226,4.2,13
tt5163286,6.5,307
tt5163566,9.3,7
tt5163726,6.5,6
tt5163920,8.4,8
tt5164184,5.8,9018
tt5164214,6.2,133314
tt5164238,3.2,36
tt5164288,4.6,38
tt5164412,6.4,1493
tt5164432,7.7,77282
tt5164436,7.4,530
tt5164446,5.6,661
tt5164480,8.2,8
tt5164558,8.6,14
tt5164574,8.4,5
tt5164606,7.2,18
tt5164664,7.0,42
tt5164702,6.2,25
tt5165110,4.4,54
tt5165342,6.5,67
tt5165344,7.1,19453
tt5165454,4.6,10
tt5165468,5.7,193
tt5165620,2.2,187
tt5165878,8.1,877
tt5165936,4.2,563
tt5166224,6.0,54
tt5166516,8.6,14
tt5166922,8.4,5
tt5166946,6.7,6
tt5167122,6.8,47
tt5167168,2.7,122
tt5167170,7.6,48
tt5167174,5.9,450
tt5167186,7.5,19
tt5167532,5.1,19
tt5167632,6.6,119
tt5167676,7.0,6
tt5167754,3.8,49
tt5167782,3.8,44
tt5167794,9.0,9
tt5167934,4.4,946
tt5167942,7.0,41
tt5167948,6.5,10
tt5167966,7.2,560
tt5168112,3.9,238
tt5168192,7.9,43046
tt5168238,7.6,24
tt5168270,8.4,10
tt5168754,7.4,5
tt5168832,5.4,1938
tt5169582,6.9,527
tt5169678,8.3,52
tt5169714,8.2,23
tt5169864,3.7,19
tt5169866,6.9,19
tt5169938,8.1,29
tt5169970,8.8,5
tt5170150,6.9,12
tt5170168,2.7,27
tt5170292,8.2,6
tt5170338,7.2,149
tt5170360,7.1,148
tt5170394,7.6,7
tt5170428,6.4,264
tt5170670,8.7,449
tt5170810,5.1,2336
tt5170834,4.0,6
tt5171288,5.0,7
tt5171464,2.4,7
tt5171500,5.5,103
tt5171598,7.8,16
tt5171816,5.2,6
tt5171828,4.6,42
tt5172042,4.3,49
tt5172306,6.3,178
tt5172372,6.9,8
tt5172624,6.6,31
tt5172900,6.5,26
tt5172986,6.8,52
tt5173000,7.3,137
tt5173008,6.9,13
tt5173032,6.1,5343
tt5173154,6.0,95
tt5173166,5.8,2028
tt5173190,5.0,12
tt5173192,8.6,39
tt5173392,5.8,20
tt5173540,6.0,5
tt5173762,7.6,5
tt5174030,2.8,5
tt5174196,8.7,10
tt5174234,4.5,194
tt5174704,8.1,68
tt5174792,6.2,87
tt5174898,8.4,5
tt5174926,8.3,19
tt5174962,4.4,7
tt5174974,7.7,78
tt5174992,7.8,20
tt5175168,7.3,31
tt5175242,7.4,13
tt5175260,3.3,29
tt5175274,7.3,193
tt5175282,4.4,5
tt5175450,6.4,8910
tt5175468,7.0,247
tt5175500,7.0,6
tt5175604,4.2,22
tt5175636,5.6,177
tt5176052,5.7,71
tt5176252,6.4,2850
tt5176390,5.4,714
tt5176442,4.9,651
tt5176486,7.1,83
tt5176494,5.2,6
tt5176560,8.1,17
tt5176580,6.4,123
tt5176598,6.9,35
tt5176604,6.5,20
tt5176632,5.9,159
tt5176648,2.9,268
tt5176726,7.1,11
tt5176762,7.3,15
tt5176794,7.0,31
tt5176832,2.4,275
tt5177088,6.1,23048
tt5177556,7.2,44
tt5177636,6.9,34
tt5177824,7.8,1408
tt5177914,8.0,7
tt5177940,7.3,10
tt5177962,7.7,16
tt5178120,6.6,107
tt5178168,3.6,8
tt5178170,4.8,108
tt5178264,8.2,10
tt5178278,6.3,5131
tt5178348,3.6,137
tt5178532,6.2,161
tt5178580,6.3,58
tt5178596,5.2,42
tt5178620,8.2,6
tt5178660,4.8,100
tt5178694,4.4,5
tt5178964,8.0,484
tt5178998,7.0,53
tt5179080,6.2,9
tt5179130,5.4,150
tt5179252,4.9,186
tt5179324,5.4,91
tt5179398,5.7,81
tt5179576,6.6,392
tt5179598,5.6,7302
tt5180118,5.5,17
tt5180120,8.1,31
tt5180164,7.3,26
tt5180240,6.6,307
tt5180266,4.8,61
tt5180284,5.2,44
tt5180332,7.3,33
tt5180478,6.1,331
tt5180618,5.8,154
tt5180794,5.6,87
tt5180796,6.9,17
tt5180808,7.5,22
tt5180856,6.7,362
tt5180888,5.7,451
tt5180906,5.2,12
tt5180998,7.2,253
tt5181350,7.9,17
tt5181352,6.4,5
tt5181396,4.8,5
tt5181404,7.2,27
tt5181444,6.5,29
tt5181448,7.7,7
tt5181492,7.3,25
tt5181502,1.8,23
tt5181736,5.3,309
tt5181806,3.2,24
tt5181826,3.8,6
tt5181834,4.8,144
tt5181852,4.7,2896
tt5182254,7.2,18
tt5182456,8.7,13
tt5182472,7.4,5
tt5182526,7.5,143
tt5182558,7.0,8
tt5182656,8.4,34
tt5182856,6.9,1566
tt5182892,8.8,11
tt5183240,6.6,12
tt5183500,5.7,131
tt5183594,6.4,106
tt5183610,6.0,118
tt5183652,5.4,17
tt5183654,4.4,465
tt5183916,5.5,247
tt5184272,7.2,25
tt5184580,8.7,7
tt5184592,5.0,16
tt5184604,5.6,9
tt5184608,8.3,7
tt5184714,6.7,10
tt5184780,7.6,32
tt5184888,6.0,6
tt5184904,7.9,12
tt5185038,7.3,28
tt5185042,6.7,103
tt5185564,6.2,6
tt5185884,6.0,7
tt5185892,7.5,10
tt5185952,7.5,27
tt5185994,7.0,11
tt5186066,6.0,14
tt5186078,8.8,140
tt5186176,8.8,28
tt5186236,7.1,1952
tt5186582,5.1,260
tt5186608,8.3,13
tt5186644,7.4,20
tt5186674,6.4,5
tt5186714,7.8,40069
tt5186860,5.7,286
tt5186874,5.0,189
tt5187144,5.7,6
tt5187254,5.6,5
tt5187346,6.2,9
tt5187360,9.3,9
tt5187520,6.8,9
tt5187532,3.4,14
tt5187548,4.8,426
tt5187816,5.8,93
tt5187886,6.0,1908
tt5188382,5.1,14
tt5188450,8.0,16
tt5189284,7.2,8
tt5189334,7.2,6
tt5189386,7.4,144
tt5189440,5.8,305
tt5189528,2.2,136
tt5189592,2.4,19
tt5189770,5.1,1917
tt5189772,7.6,5
tt5189828,4.6,906
tt5189838,6.8,22
tt5189860,5.0,21
tt5189894,6.0,3295
tt5190094,5.6,7
tt5190538,8.8,5
tt5190714,6.4,22
tt5190872,4.9,83
tt5190922,4.0,36
tt5190944,6.9,281
tt5190950,5.2,263
tt5190958,8.8,1584
tt5191028,4.5,26
tt5191050,4.4,14
tt5191164,5.8,8
tt5191198,6.0,5
tt5191238,5.7,2405
tt5191308,4.8,62
tt5191758,6.1,55
tt5191914,8.6,20
tt5191938,8.0,80
tt5192278,6.1,282
tt5192362,6.6,123
tt5192374,6.1,9
tt5192448,5.1,7
tt5192640,5.9,15
tt5192674,5.0,204
tt5192776,4.9,7
tt5192998,5.8,14
tt5193216,7.2,6
tt5193408,6.1,303
tt5193460,6.6,1440
tt5193466,7.8,54
tt5193658,5.9,217
tt5193784,6.0,3039
tt5193790,6.7,493
tt5194044,7.8,13
tt5194048,3.1,223
tt5194226,6.5,368
tt5194294,8.0,40
tt5194446,6.5,1001
tt5194504,5.9,641
tt5195268,8.0,6
tt5195390,6.4,446
tt5195412,6.3,12735
tt5195438,8.5,40
tt5195540,3.4,34
tt5195630,3.4,7
tt5195730,4.2,20
tt5195828,4.7,196
tt5195832,5.6,34
tt5195842,5.8,186
tt5195946,7.4,7
tt5196148,6.8,12
tt5196158,5.9,15
tt5196166,7.8,48
tt5196184,7.5,47
tt5196472,6.4,292
tt5196516,4.6,127
tt5196576,8.5,24
tt5196660,6.5,62
tt5197068,5.7,327
tt5197092,5.6,124
tt5197250,7.3,15
tt5197544,5.3,5335
tt5197742,6.5,60
tt5197770,3.3,47
tt5197778,7.8,13
tt5198670,5.6,1043
tt5198702,3.6,7
tt5198764,7.0,17
tt5198796,5.4,963
tt5198842,6.7,23
tt5198844,6.4,266
tt5198850,4.0,227
tt5198868,5.3,120
tt5198884,5.1,101
